order_id,user_id,item_id,user_segment,cart_value,cart_size,hour_bucket,weekend_flag,item_price,item_margin,popularity_score,category_match_flag,accepted,predicted_prob
5603,2350,80,0,379.18,3,0,0,275.25,0.43,0.921,1,0,0.14687648
5603,2350,157,0,379.18,3,0,0,319.26,0.26,0.926,0,0,5.9672722e-05
5603,2350,78,0,379.18,3,0,0,161.27,0.43,0.198,0,0,0.0071817385
5604,719,65,0,400.21,2,0,0,238.12,0.28,0.561,0,0,0.00011595438
5604,719,112,0,400.21,2,0,0,206.29,0.42,0.43,0,0,0.0005776112
5604,719,103,0,400.21,2,0,0,151.85,0.65,0.903,1,1,0.14076327
5605,1462,280,2,456.93,2,0,0,346.27,0.26,0.719,0,0,0.15576303
5605,1462,264,2,456.93,2,0,0,205.59,0.46,0.428,0,0,0.09123993
5605,1462,81,2,456.93,2,0,0,90.8,0.63,0.958,1,1,0.4807839
5606,760,102,1,344.63,2,0,0,278.91,0.41,0.419,1,0,0.4492039
5606,760,245,1,344.63,2,0,0,63.28,0.64,0.96,1,1,0.11019586
5606,760,226,1,344.63,2,0,0,172.56,0.55,0.035,1,0,0.19495869
5607,2389,159,1,500.4,1,0,0,282.45,0.52,0.717,1,1,0.4564416
5607,2389,147,1,500.4,1,0,0,283.1,0.25,0.639,0,0,0.26845035
5607,2389,211,1,500.4,1,0,0,165.62,0.5,0.166,1,1,0.636309
5608,534,236,0,480.47,3,0,0,287.78,0.28,0.064,0,0,9.763325e-05
5608,534,162,0,480.47,3,0,0,207.81,0.43,0.117,1,0,0.24627419
5608,534,186,0,480.47,3,0,0,115.82,0.52,0.057,1,1,0.15276863
5609,1630,51,0,355.23,2,2,0,407.06,0.31,0.043,0,0,0.00015530354
5609,1630,296,0,355.23,2,2,0,245.18,0.44,0.729,1,0,0.1238292
5609,1630,65,0,355.23,2,2,0,238.12,0.28,0.561,0,0,0.00013377517
5610,1385,269,1,666.59,3,0,1,113.32,0.52,0.619,1,1,0.5274505
5610,1385,40,1,666.59,3,0,1,229.41,0.22,0.062,0,0,0.080583796
5610,1385,293,1,666.59,3,0,1,263.06,0.33,0.418,0,0,0.18286575
5611,2530,206,0,404.15,2,0,0,92.4,0.57,0.872,1,0,0.31592116
5611,2530,55,0,404.15,2,0,0,222.11,0.34,0.494,0,0,0.00016210809
5611,2530,240,0,404.15,2,0,0,96.82,0.45,0.253,0,0,0.02073723
5612,476,259,0,415.68,3,0,1,297.73,0.21,0.651,0,0,3.7126363e-05
5612,476,96,0,415.68,3,0,1,81.64,0.68,0.169,1,0,0.20613623
5612,476,193,0,415.68,3,0,1,208.4,0.45,0.102,1,0,0.17944814
5613,1767,218,0,417.71,2,0,0,172.28,0.58,0.403,1,0,0.17650805
5613,1767,37,0,417.71,2,0,0,295.37,0.46,0.91,1,1,0.36927196
5613,1767,65,0,417.71,2,0,0,238.12,0.28,0.561,0,0,0.00012882825
5614,2795,198,1,330.06,2,0,0,113.3,0.38,0.576,0,0,0.053073853
5614,2795,259,1,330.06,2,0,0,297.73,0.21,0.651,0,0,0.034077935
5614,2795,1,1,330.06,2,0,0,135.33,0.36,0.833,0,0,0.07409569
5615,2017,179,1,445.16,3,1,0,163.1,0.36,0.387,0,0,0.09844081
5615,2017,117,1,445.16,3,1,0,127.15,0.53,0.281,1,0,0.15561663
5615,2017,297,1,445.16,3,1,0,169.36,0.44,0.758,0,0,0.023991907
5616,970,289,1,397.19,1,1,0,136.97,0.41,0.99,0,0,0.07676593
5616,970,177,1,397.19,1,1,0,129.85,0.52,0.614,1,0,0.44616506
5616,970,12,1,397.19,1,1,0,255.67,0.31,0.405,0,0,0.10338482
5617,1241,28,0,326.06,3,0,0,431.57,0.28,0.61,0,0,0.000103493076
5617,1241,216,0,326.06,3,0,0,287.59,0.29,0.717,0,0,9.592288e-05
5617,1241,68,0,326.06,3,0,0,249.71,0.36,0.441,0,0,0.0005014605
5618,1206,230,1,282.93,2,2,0,190.78,0.43,0.759,1,1,0.33771455
5618,1206,110,1,282.93,2,2,0,142.61,0.55,0.035,1,1,0.3006824
5618,1206,34,1,282.93,2,2,0,129.61,0.59,0.775,1,0,0.28805226
5619,400,282,0,304.75,3,2,0,221.95,0.38,0.159,0,0,0.00073668297
5619,400,122,0,304.75,3,2,0,438.67,0.31,0.134,0,0,6.896408e-05
5619,400,152,0,304.75,3,2,0,76.54,0.63,0.979,1,1,0.5500502
5620,2156,215,1,591.63,2,2,0,212.61,0.35,0.807,0,1,0.3618019
5620,2156,221,1,591.63,2,2,0,151.17,0.65,0.789,1,1,0.7331684
5620,2156,106,1,591.63,2,2,0,137.06,0.69,0.207,1,1,0.5667213
5621,2748,117,1,497.49,1,1,0,127.15,0.53,0.281,1,0,0.15784957
5621,2748,166,1,497.49,1,1,0,320.13,0.22,0.35,0,1,0.13054223
5621,2748,211,1,497.49,1,1,0,165.62,0.5,0.166,1,1,0.5988327
5622,427,12,0,676.62,2,0,0,255.67,0.31,0.405,0,0,0.00018657163
5622,427,194,0,676.62,2,0,0,432.25,0.27,0.295,0,0,3.9844304e-05
5622,427,200,0,676.62,2,0,0,115.09,0.43,0.111,0,0,0.0035821574
5623,2143,299,0,393.1,2,2,0,308.79,0.22,0.121,0,0,0.00015978572
5623,2143,54,0,393.1,2,2,0,405.87,0.21,0.819,0,0,7.50628e-05
5623,2143,102,0,393.1,2,2,0,278.91,0.41,0.419,1,0,0.12271807
5624,2458,221,0,269.45,3,0,1,151.17,0.65,0.789,1,0,0.13360694
5624,2458,239,0,269.45,3,0,1,97.35,0.38,0.562,0,0,0.045417562
5624,2458,298,0,269.45,3,0,1,124.2,0.43,0.988,1,0,0.1572758
5625,1383,164,1,428.35,2,0,0,134.02,0.4,0.748,0,0,0.024496222
5625,1383,49,1,428.35,2,0,0,155.31,0.47,0.862,1,0,0.38470215
5625,1383,110,1,428.35,2,0,0,142.61,0.55,0.035,1,1,0.3177972
5626,1150,114,0,318.94,2,0,0,142.63,0.47,0.751,1,0,0.5636986
5626,1150,115,0,318.94,2,0,0,374.58,0.32,0.169,0,0,0.00015138034
5626,1150,186,0,318.94,2,0,0,115.82,0.52,0.057,1,1,0.4587882
5627,2056,119,1,596.58,2,0,0,126.21,0.7,0.073,1,1,0.7186234
5627,2056,65,1,596.58,2,0,0,238.12,0.28,0.561,0,0,0.07573237
5627,2056,80,1,596.58,2,0,0,275.25,0.43,0.921,1,0,0.4352455
5628,434,256,0,474.36,1,0,0,234.58,0.24,0.995,0,0,8.7795954e-05
5628,434,100,0,474.36,1,0,0,76.43,0.69,0.956,1,1,0.453203
5628,434,86,0,474.36,1,0,0,321.81,0.3,0.728,0,0,9.4320756e-05
5629,909,112,1,382.1,1,1,0,206.29,0.42,0.43,0,0,0.052740958
5629,909,123,1,382.1,1,1,0,480.27,0.24,0.878,0,0,0.021172531
5629,909,55,1,382.1,1,1,0,222.11,0.34,0.494,0,0,0.11149321
5630,2031,127,0,366.5,1,0,0,115.65,0.52,0.458,1,0,0.22287048
5630,2031,234,0,366.5,1,0,0,337.04,0.32,0.313,0,0,0.00019386571
5630,2031,246,0,366.5,1,0,0,374.86,0.31,0.344,0,0,5.5913337e-05
5631,502,33,0,441.2,2,0,0,480.94,0.34,0.969,0,0,8.2751496e-05
5631,502,274,0,441.2,2,0,0,165.31,0.59,0.274,1,0,0.09274686
5631,502,141,0,441.2,2,0,0,496.86,0.27,0.228,0,0,0.0002088773
5632,85,261,0,495.94,3,0,0,267.01,0.2,0.503,0,0,4.4203818e-05
5632,85,1,0,495.94,3,0,0,135.33,0.36,0.833,0,0,0.010454144
5632,85,193,0,495.94,3,0,0,208.4,0.45,0.102,1,0,0.21849781
5633,93,122,2,528.63,1,1,1,438.67,0.31,0.134,0,0,0.18447769
5633,93,183,2,528.63,1,1,1,270.45,0.21,0.589,0,0,0.020309428
5633,93,260,2,528.63,1,1,1,98.95,0.58,0.682,1,1,0.61165994
5634,2183,221,0,383.39,3,2,1,151.17,0.65,0.789,1,0,0.10127591
5634,2183,238,0,383.39,3,2,1,229.01,0.23,0.898,0,0,5.8235204e-05
5634,2183,121,0,383.39,3,2,1,205.13,0.26,0.228,0,0,5.5232456e-05
5635,1070,231,0,447.59,2,2,0,205.49,0.49,0.571,1,0,0.1271305
5635,1070,240,0,447.59,2,2,0,96.82,0.45,0.253,0,0,0.13860542
5635,1070,207,0,447.59,2,2,0,336.56,0.27,0.428,0,0,7.0391005e-05
5636,195,276,1,365.74,3,2,0,476.31,0.21,0.173,0,0,0.024014898
5636,195,182,1,365.74,3,2,0,265.76,0.46,0.026,1,0,0.38291383
5636,195,253,1,365.74,3,2,0,338.77,0.29,0.339,0,0,0.033284497
5637,1087,69,0,451.2,3,0,0,110.22,0.51,0.434,1,0,0.2104294
5637,1087,109,0,451.2,3,0,0,200.81,0.5,0.712,0,0,0.0006045328
5637,1087,296,0,451.2,3,0,0,245.18,0.44,0.729,1,0,0.29668555
5638,810,161,1,457.99,2,0,0,476.08,0.26,0.365,0,0,0.12050886
5638,810,130,1,457.99,2,0,0,278.25,0.32,0.272,0,0,0.20033817
5638,810,19,1,457.99,2,0,0,129.47,0.48,0.307,1,1,0.7751425
5639,1733,272,1,412.86,2,0,1,86.65,0.4,0.888,0,0,0.09619987
5639,1733,135,1,412.86,2,0,1,191.27,0.54,0.917,1,0,0.2773645
5639,1733,182,1,412.86,2,0,1,265.76,0.46,0.026,1,0,0.29831457
5640,1164,53,0,330.57,2,2,0,421.52,0.32,0.607,0,0,0.0001238274
5640,1164,110,0,330.57,2,2,0,142.61,0.55,0.035,1,0,0.06384765
5640,1164,111,0,330.57,2,2,0,234.1,0.31,0.851,0,0,0.00025527546
5641,724,109,0,409.61,3,0,1,200.81,0.5,0.712,0,0,0.00076409755
5641,724,272,0,409.61,3,0,1,86.65,0.4,0.888,0,0,0.016330468
5641,724,265,0,409.61,3,0,1,212.32,0.21,0.325,0,0,6.099646e-05
5642,1257,75,1,535.39,3,2,1,84.63,0.64,0.741,1,0,0.43855172
5642,1257,220,1,535.39,3,2,1,163.73,0.5,0.201,1,1,0.5094069
5642,1257,171,1,535.39,3,2,1,198.29,0.44,0.693,0,0,0.07616517
5643,1095,291,0,473.37,2,0,0,198.38,0.37,0.441,0,0,0.0005968681
5643,1095,168,0,473.37,2,0,0,69.19,0.63,0.912,1,0,0.36989787
5643,1095,197,0,473.37,2,0,0,421.45,0.31,0.072,0,0,5.7368226e-05
5644,2051,164,0,371.38,3,0,0,134.02,0.4,0.748,0,0,0.030905481
5644,2051,50,0,371.38,3,0,0,163.49,0.54,0.391,1,0,0.30833897
5644,2051,42,0,371.38,3,0,0,349.5,0.32,0.816,0,0,4.7617075e-05
5645,154,107,0,309.7,2,2,0,297.28,0.54,0.029,1,0,0.15421785
5645,154,283,0,309.7,2,2,0,163.24,0.54,0.745,1,0,0.329965
5645,154,171,0,309.7,2,2,0,198.29,0.44,0.693,0,0,0.0007329454
5646,2881,166,0,462.19,3,0,1,320.13,0.22,0.35,0,0,0.00014286235
5646,2881,50,0,462.19,3,0,1,163.49,0.54,0.391,1,0,0.10845399
5646,2881,70,0,462.19,3,0,1,277.03,0.45,0.133,1,1,0.5440154
5647,1094,164,1,471.54,2,0,0,134.02,0.4,0.748,0,0,0.05047854
5647,1094,154,1,471.54,2,0,0,103.19,0.36,0.843,0,0,0.065985285
5647,1094,132,1,471.54,2,0,0,141.65,0.49,0.566,0,0,0.06765339
5648,2332,221,1,333.63,3,1,1,151.17,0.65,0.789,1,1,0.534647
5648,2332,51,1,333.63,3,1,1,407.06,0.31,0.043,0,0,0.30161065
5648,2332,81,1,333.63,3,1,1,90.8,0.63,0.958,1,0,0.32577363
5649,2295,209,0,534.19,1,0,0,146.19,0.57,0.625,1,0,0.21986726
5649,2295,238,0,534.19,1,0,0,229.01,0.23,0.898,0,0,8.616893e-05
5649,2295,132,0,534.19,1,0,0,141.65,0.49,0.566,0,0,0.04316597
5650,1400,40,2,564.8,2,2,0,229.41,0.22,0.062,0,1,0.06871445
5650,1400,178,2,564.8,2,2,0,224.74,0.31,0.547,0,0,0.12254653
5650,1400,83,2,564.8,2,2,0,200.82,0.47,0.635,0,0,0.061497305
5651,240,294,0,479.85,3,2,0,268.04,0.55,0.387,1,0,0.18593177
5651,240,33,0,479.85,3,2,0,480.94,0.34,0.969,0,0,7.043761e-05
5651,240,65,0,479.85,3,2,0,238.12,0.28,0.561,0,0,0.000115942676
5652,521,268,1,527.02,2,1,0,154.76,0.52,0.836,1,1,0.54939336
5652,521,118,1,527.02,2,1,0,61.27,0.63,0.424,1,0,0.2266284
5652,521,127,1,527.02,2,1,0,115.65,0.52,0.458,1,1,0.48182285
5653,2253,231,2,431.11,3,0,1,205.49,0.49,0.571,1,0,0.31628525
5653,2253,146,2,431.11,3,0,1,268.11,0.28,0.644,0,0,0.10312386
5653,2253,40,2,431.11,3,0,1,229.41,0.22,0.062,0,0,0.064927824
5654,4,122,0,355.32,2,2,0,438.67,0.31,0.134,0,0,8.04506e-05
5654,4,299,0,355.32,2,2,0,308.79,0.22,0.121,0,0,9.348567e-05
5654,4,38,0,355.32,2,2,0,442.78,0.34,0.141,0,0,0.00047806962
5655,650,75,2,437.59,1,0,0,84.63,0.64,0.741,1,0,0.17432329
5655,650,243,2,437.59,1,0,0,384.39,0.33,0.696,0,0,0.06651276
5655,650,32,2,437.59,1,0,0,160.3,0.65,0.265,1,0,0.17993718
5656,2561,86,1,220.78,1,1,0,321.81,0.3,0.728,0,0,0.055584133
5656,2561,124,1,220.78,1,1,0,229.28,0.24,0.407,0,0,0.044955794
5656,2561,106,1,220.78,1,1,0,137.06,0.69,0.207,1,0,0.7702697
5657,1128,123,1,453.06,2,0,0,480.27,0.24,0.878,0,0,0.052073535
5657,1128,50,1,453.06,2,0,0,163.49,0.54,0.391,1,0,0.25649378
5657,1128,52,1,453.06,2,0,0,257.4,0.4,0.527,1,1,0.58064634
5658,1347,175,1,454.3,1,1,0,152.23,0.58,0.909,1,0,0.39003205
5658,1347,55,1,454.3,1,1,0,222.11,0.34,0.494,0,0,0.08891024
5658,1347,3,1,454.3,1,1,0,294.58,0.28,0.246,0,0,0.06752527
5659,2932,113,1,346.22,3,0,1,176.15,0.64,0.315,1,0,0.3137445
5659,2932,233,1,346.22,3,0,1,104.86,0.48,0.426,0,0,0.13576575
5659,2932,281,1,346.22,3,0,1,145.81,0.36,0.403,0,1,0.20791139
5660,1863,134,0,558.45,1,2,1,78.66,0.51,0.738,1,0,0.32264057
5660,1863,186,0,558.45,1,2,1,115.82,0.52,0.057,1,0,0.080659375
5660,1863,92,0,558.45,1,2,1,459.69,0.22,0.013,0,0,0.00021128597
5661,809,0,0,414.86,2,0,0,231.17,0.4,0.369,0,0,0.00050179235
5661,809,146,0,414.86,2,0,0,268.11,0.28,0.644,0,0,5.2453815e-05
5661,809,97,0,414.86,2,0,0,159.88,0.41,0.119,0,0,0.010744728
5662,54,10,0,606.64,2,0,1,84.31,0.68,0.858,1,0,0.21797757
5662,54,84,0,606.64,2,0,1,110.81,0.49,0.104,0,0,0.012565955
5662,54,24,0,606.64,2,0,1,131.16,0.53,0.869,1,0,0.47347352
5663,1092,77,1,246.65,2,2,0,262.8,0.52,0.668,1,0,0.17330545
5663,1092,150,1,246.65,2,2,0,242.57,0.35,0.022,0,0,0.035723154
5663,1092,172,1,246.65,2,2,0,178.64,0.54,0.949,1,0,0.26309738
5664,2879,291,0,314.59,1,0,0,198.38,0.37,0.441,0,0,0.0007598299
5664,2879,194,0,314.59,1,0,0,432.25,0.27,0.295,0,0,7.7322504e-05
5664,2879,76,0,314.59,1,0,0,360.02,0.28,0.546,0,0,6.333553e-05
5665,835,59,1,563.45,1,2,1,304.39,0.23,0.652,0,0,0.026443362
5665,835,45,1,563.45,1,2,1,246.29,0.47,0.418,1,1,0.28894806
5665,835,226,1,563.45,1,2,1,172.56,0.55,0.035,1,0,0.44773367
5666,861,147,0,567.58,2,0,1,283.1,0.25,0.639,0,0,0.00024740782
5666,861,246,0,567.58,2,0,1,374.86,0.31,0.344,0,0,0.00017396561
5666,861,291,0,567.58,2,0,1,198.38,0.37,0.441,0,0,0.00060838053
5667,2988,57,0,448.72,1,0,1,117.81,0.68,0.188,1,1,0.1597835
5667,2988,126,0,448.72,1,0,1,363.59,0.26,0.525,0,0,5.1596384e-05
5667,2988,118,0,448.72,1,0,1,61.27,0.63,0.424,1,1,0.35560378
5668,1790,176,0,552.46,1,2,1,234.93,0.53,0.63,1,0,0.09021675
5668,1790,249,0,552.46,1,2,1,223.44,0.41,0.273,1,0,0.05113989
5668,1790,122,0,552.46,1,2,1,438.67,0.31,0.134,0,0,0.00019795758
5669,1301,117,0,398.07,2,0,0,127.15,0.53,0.281,1,0,0.2711219
5669,1301,87,0,398.07,2,0,0,265.32,0.46,0.472,1,0,0.26373038
5669,1301,51,0,398.07,2,0,0,407.06,0.31,0.043,0,0,8.276617e-05
5670,1100,110,1,243.82,2,2,0,142.61,0.55,0.035,1,0,0.13597494
5670,1100,115,1,243.82,2,2,0,374.58,0.32,0.169,0,0,0.013425772
5670,1100,146,1,243.82,2,2,0,268.11,0.28,0.644,0,0,0.024253026
5671,349,47,1,639.71,3,2,1,155.78,0.66,0.365,1,0,0.06082443
5671,349,158,1,639.71,3,2,1,466.67,0.25,0.013,0,0,0.043367784
5671,349,272,1,639.71,3,2,1,86.65,0.4,0.888,0,0,0.044280242
5672,1101,200,1,527.37,3,1,1,115.09,0.43,0.111,0,0,0.0628356
5672,1101,56,1,527.37,3,1,1,483.99,0.34,0.684,0,1,0.0045232996
5672,1101,233,1,527.37,3,1,1,104.86,0.48,0.426,0,0,0.071423806
5673,1041,19,0,411.33,1,2,1,129.47,0.48,0.307,1,0,0.17758761
5673,1041,81,0,411.33,1,2,1,90.8,0.63,0.958,1,0,0.23449498
5673,1041,76,0,411.33,1,2,1,360.02,0.28,0.546,0,0,3.1300766e-05
5674,1783,27,0,436.88,2,0,0,322.95,0.27,0.873,0,0,7.290618e-05
5674,1783,171,0,436.88,2,0,0,198.29,0.44,0.693,0,0,0.000905878
5674,1783,113,0,436.88,2,0,0,176.15,0.64,0.315,1,0,0.12014709
5675,276,44,0,560.86,1,2,1,264.68,0.47,0.519,1,0,0.07783394
5675,276,63,0,560.86,1,2,1,241.29,0.49,0.576,1,0,0.087888286
5675,276,242,0,560.86,1,2,1,337.56,0.23,0.811,0,0,0.00011503095
5676,2351,117,2,491.04,3,0,0,127.15,0.53,0.281,1,1,0.37412846
5676,2351,270,2,491.04,3,0,0,171.38,0.55,0.424,1,1,0.3114944
5676,2351,268,2,491.04,3,0,0,154.76,0.52,0.836,1,0,0.37072885
5677,981,203,0,537.06,2,1,0,238.86,0.33,0.747,0,0,0.00015092992
5677,981,0,0,537.06,2,1,0,231.17,0.4,0.369,0,0,0.0005748785
5677,981,221,0,537.06,2,1,0,151.17,0.65,0.789,1,0,0.19932279
5678,994,28,2,521.71,2,2,0,431.57,0.28,0.61,0,0,0.008464083
5678,994,165,2,521.71,2,2,0,126.7,0.5,0.103,1,1,0.689043
5678,994,280,2,521.71,2,2,0,346.27,0.26,0.719,0,0,0.08467888
5679,2566,117,1,428.58,2,2,0,127.15,0.53,0.281,1,0,0.15992215
5679,2566,32,1,428.58,2,2,0,160.3,0.65,0.265,1,0,0.2790777
5679,2566,235,1,428.58,2,2,0,451.07,0.3,0.267,0,0,0.024471337
5680,66,51,2,411.56,3,0,0,407.06,0.31,0.043,0,0,0.05324077
5680,66,251,2,411.56,3,0,0,156.9,0.37,0.803,0,0,0.04579525
5680,66,206,2,411.56,3,0,0,92.4,0.57,0.872,1,0,0.4595084
5681,1810,223,1,398.47,2,0,1,285.58,0.28,0.852,0,0,0.09568133
5681,1810,226,1,398.47,2,0,1,172.56,0.55,0.035,1,0,0.267761
5681,1810,244,1,398.47,2,0,1,348.19,0.24,0.569,0,0,0.053694334
5682,2857,70,0,334.03,1,0,1,277.03,0.45,0.133,1,1,0.20849384
5682,2857,251,0,334.03,1,0,1,156.9,0.37,0.803,0,0,0.018112916
5682,2857,264,0,334.03,1,0,1,205.59,0.46,0.428,0,0,0.000641638
5683,2174,216,0,352.31,1,0,0,287.59,0.29,0.717,0,0,7.065685e-05
5683,2174,237,0,352.31,1,0,0,397.07,0.31,0.454,0,0,4.6388985e-05
5683,2174,96,0,352.31,1,0,0,81.64,0.68,0.169,1,1,0.44965804
5684,1932,16,0,272.6,2,1,0,94.08,0.52,0.922,1,0,0.26655692
5684,1932,11,0,272.6,2,1,0,462.7,0.22,0.792,0,0,0.0001113077
5684,1932,109,0,272.6,2,1,0,200.81,0.5,0.712,0,0,0.001508076
5685,106,160,1,458.55,2,0,1,389.57,0.28,0.319,0,0,0.27403897
5685,106,77,1,458.55,2,0,1,262.8,0.52,0.668,1,0,0.36245695
5685,106,296,1,458.55,2,0,1,245.18,0.44,0.729,1,1,0.49301314
5686,1005,196,0,540.03,1,2,0,280.16,0.23,0.515,0,0,0.00024852753
5686,1005,95,0,540.03,1,2,0,133.73,0.51,0.932,1,0,0.09538037
5686,1005,245,0,540.03,1,2,0,63.28,0.64,0.96,1,0,0.123645745
5687,1399,299,0,446.23,1,1,0,308.79,0.22,0.121,0,0,0.00016717402
5687,1399,267,0,446.23,1,1,0,274.11,0.24,0.957,0,0,3.671113e-05
5687,1399,242,0,446.23,1,1,0,337.56,0.23,0.811,0,0,0.0001342613
5688,785,284,0,378.54,2,0,0,149.3,0.61,0.609,1,0,0.060906187
5688,785,18,0,378.54,2,0,0,146.01,0.39,0.399,0,0,0.027034514
5688,785,50,0,378.54,2,0,0,163.49,0.54,0.391,1,0,0.28398815
5689,1397,28,1,503.48,2,2,1,431.57,0.28,0.61,0,0,0.014446847
5689,1397,40,1,503.48,2,2,1,229.41,0.22,0.062,0,0,0.043788947
5689,1397,282,1,503.48,2,2,1,221.95,0.38,0.159,0,0,0.104765855
5690,2029,21,0,225.45,2,0,0,228.71,0.25,0.251,0,0,0.00011455655
5690,2029,234,0,225.45,2,0,0,337.04,0.32,0.313,0,0,0.00061481347
5690,2029,270,0,225.45,2,0,0,171.38,0.55,0.424,1,0,0.12893865
5691,2119,123,0,682.7,2,0,1,480.27,0.24,0.878,0,0,6.9216025e-05
5691,2119,213,0,682.7,2,0,1,442.77,0.32,0.195,0,0,7.2894574e-05
5691,2119,291,0,682.7,2,0,1,198.38,0.37,0.441,0,0,0.00077870203
5692,2864,190,1,453.36,3,0,0,136.78,0.44,0.902,1,1,0.50246197
5692,2864,104,1,453.36,3,0,0,448.16,0.3,0.894,0,0,0.01620022
5692,2864,12,1,453.36,3,0,0,255.67,0.31,0.405,0,0,0.124330975
5693,2384,218,0,484.64,1,2,0,172.28,0.58,0.403,1,0,0.10536157
5693,2384,69,0,484.64,1,2,0,110.22,0.51,0.434,1,0,0.22169697
5693,2384,239,0,484.64,1,2,0,97.35,0.38,0.562,0,0,0.03433023
5694,18,93,1,645.7,3,2,0,271.92,0.22,0.692,0,0,0.024500329
5694,18,91,1,645.7,3,2,0,166.84,0.59,0.744,1,0,0.24712557
5694,18,202,1,645.7,3,2,0,133.23,0.64,0.66,1,0,0.19717336
5695,572,78,0,335.16,2,0,0,161.27,0.43,0.198,0,0,0.010149479
5695,572,162,0,335.16,2,0,0,207.81,0.43,0.117,1,0,0.23255447
5695,572,42,0,335.16,2,0,0,349.5,0.32,0.816,0,0,3.5450208e-05
5696,1876,59,0,511.26,1,0,0,304.39,0.23,0.652,0,0,0.0005180632
5696,1876,236,0,511.26,1,0,0,287.78,0.28,0.064,0,0,0.00039557667
5696,1876,244,0,511.26,1,0,0,348.19,0.24,0.569,0,0,0.00083362893
5697,2922,41,0,493.43,1,0,1,155.36,0.42,0.363,0,1,0.08112266
5697,2922,145,0,493.43,1,0,1,375.83,0.32,0.746,0,0,0.00024876435
5697,2922,147,0,493.43,1,0,1,283.1,0.25,0.639,0,0,0.000285473
5698,845,53,1,428.78,1,1,1,421.52,0.32,0.607,0,0,0.05906355
5698,845,235,1,428.78,1,1,1,451.07,0.3,0.267,0,0,0.03344215
5698,845,2,1,428.78,1,1,1,235.95,0.33,0.779,0,0,0.06827314
5699,1600,256,0,333.58,2,0,1,234.58,0.24,0.995,0,0,0.00018859739
5699,1600,245,0,333.58,2,0,1,63.28,0.64,0.96,1,1,0.46274716
5699,1600,83,0,333.58,2,0,1,200.82,0.47,0.635,0,0,0.0007853182
5700,1082,238,0,373.83,2,0,0,229.01,0.23,0.898,0,0,5.1779894e-05
5700,1082,77,0,373.83,2,0,0,262.8,0.52,0.668,1,0,0.20680368
5700,1082,93,0,373.83,2,0,0,271.92,0.22,0.692,0,0,0.0002375587
5701,2528,192,2,458.59,1,0,0,186.85,0.54,0.705,1,1,0.6406946
5701,2528,265,2,458.59,1,0,0,212.32,0.21,0.325,0,0,0.049345843
5701,2528,54,2,458.59,1,0,0,405.87,0.21,0.819,0,0,0.046654705
5702,1820,164,1,591.73,3,2,0,134.02,0.4,0.748,0,0,0.044401653
5702,1820,38,1,591.73,3,2,0,442.78,0.34,0.141,0,0,0.04069663
5702,1820,202,1,591.73,3,2,0,133.23,0.64,0.66,1,0,0.50742453
5703,2588,128,1,399.65,1,1,0,437.9,0.35,0.892,0,0,0.15475672
5703,2588,49,1,399.65,1,1,0,155.31,0.47,0.862,1,0,0.32032767
5703,2588,273,1,399.65,1,1,0,276.89,0.35,0.38,0,0,0.13406849
5704,1557,252,0,459.54,1,2,0,101.68,0.6,0.752,1,0,0.33198607
5704,1557,157,0,459.54,1,2,0,319.26,0.26,0.926,0,0,9.169436e-05
5704,1557,266,0,459.54,1,2,0,387.74,0.27,0.143,0,0,0.00018146896
5705,308,289,0,274.59,1,0,0,136.97,0.41,0.99,0,0,0.025560927
5705,308,37,0,274.59,1,0,0,295.37,0.46,0.91,1,0,0.115106955
5705,308,256,0,274.59,1,0,0,234.58,0.24,0.995,0,0,0.00014250535
5706,1096,191,1,626.28,1,2,0,324.74,0.24,0.049,0,0,0.18031047
5706,1096,162,1,626.28,1,2,0,207.81,0.43,0.117,1,1,0.6587889
5706,1096,223,1,626.28,1,2,0,285.58,0.28,0.852,0,0,0.042433415
5707,2358,192,2,357.53,1,2,0,186.85,0.54,0.705,1,1,0.3300306
5707,2358,179,2,357.53,1,2,0,163.1,0.36,0.387,0,0,0.09434254
5707,2358,178,2,357.53,1,2,0,224.74,0.31,0.547,0,0,0.108443916
5708,903,38,1,611.44,1,0,0,442.78,0.34,0.141,0,0,0.03142176
5708,903,69,1,611.44,1,0,0,110.22,0.51,0.434,1,1,0.6226016
5708,903,6,1,611.44,1,0,0,188.91,0.41,0.299,0,0,0.0563317
5709,889,167,0,641.78,3,0,1,158.86,0.51,0.935,1,0,0.29649696
5709,889,255,0,641.78,3,0,1,139.46,0.53,0.904,1,0,0.26196414
5709,889,160,0,641.78,3,0,1,389.57,0.28,0.319,0,0,0.00012882751
5710,1920,22,0,454.46,2,0,1,198.76,0.37,0.108,0,0,0.00084597134
5710,1920,71,0,454.46,2,0,1,189.91,0.48,0.769,1,0,0.28250483
5710,1920,183,0,454.46,2,0,1,270.45,0.21,0.589,0,0,7.774786e-05
5711,1880,123,0,279.08,3,0,0,480.27,0.24,0.878,0,0,0.00015152273
5711,1880,21,0,279.08,3,0,0,228.71,0.25,0.251,0,0,0.00013072292
5711,1880,170,0,279.08,3,0,0,103.85,0.61,0.957,1,1,0.5190263
5712,733,116,0,365.46,3,0,0,414.3,0.25,0.29,0,0,4.9506467e-05
5712,733,202,0,365.46,3,0,0,133.23,0.64,0.66,1,1,0.37828192
5712,733,38,0,365.46,3,0,0,442.78,0.34,0.141,0,0,0.00015896889
