user_id,segment,avg_order_value,order_frequency,veg_preference,city_tier
1952,budget,260.671744826619,4,1,tier1
1953,budget,223.66306365049417,3,1,tier1
1954,budget,166.81317665289941,3,1,tier2
1955,budget,235.3996661897641,4,0,tier2
1956,budget,224.42887600107895,4,1,tier2
1957,mid,326.41501793037696,4,0,tier1
1958,mid,365.3375353520622,4,0,tier1
1959,budget,263.92317264710687,5,1,tier1
1960,budget,274.595450871362,2,1,tier1
1961,budget,196.34723851880366,3,0,tier1
1962,mid,460.27339787368743,8,1,tier1
1963,budget,254.9913157549884,2,0,tier1
1964,budget,209.90689115809593,4,1,tier1
1965,budget,253.05430862991562,2,1,tier1
1966,budget,299.2699855725025,4,1,tier1
1967,budget,170.70771798070763,2,1,tier1
1968,premium,677.6790766849484,8,0,tier1
1969,mid,447.12193359405734,9,1,tier1
1970,budget,223.55007928984367,4,1,tier1
1971,budget,196.21316757791942,2,0,tier1
1972,budget,319.5166591766086,2,1,tier1
1973,budget,315.7943633523059,3,1,tier2
1974,budget,267.1053019825209,3,1,tier1
1975,budget,345.86295742130613,5,1,tier2
1976,budget,242.98584833213158,3,1,tier1
1977,budget,223.74207346508697,4,0,tier1
1978,budget,232.07982122435558,3,1,tier1
1979,budget,188.75000556699746,3,1,tier1
1980,budget,247.87579387285896,3,0,tier1
1981,premium,417.07697271482925,9,1,tier1
1982,budget,309.46132306278923,3,0,tier1
1983,budget,283.3622573714621,5,1,tier1
1984,premium,750.5583753078923,11,0,tier2
1985,budget,290.3886715645892,3,0,tier1
1986,mid,274.16085943417113,9,1,tier1
1987,premium,573.6943369755868,13,0,tier1
1988,budget,187.8207461096399,4,1,tier2
1989,mid,476.68255690388924,5,1,tier1
1990,mid,401.404603994386,5,1,tier2
1991,budget,204.53772707789707,4,0,tier1
1992,budget,248.55263425943937,4,1,tier1
1993,premium,773.7030587490382,12,1,tier2
1994,budget,206.9746374449892,2,1,tier1
1995,budget,205.6072146261397,5,0,tier2
1996,mid,548.1632035850936,8,1,tier1
1997,budget,229.11084937431906,3,1,tier1
1998,budget,255.02264752260572,2,0,tier2
1999,budget,146.61847229558248,4,1,tier1
2000,budget,305.18600068612983,2,0,tier1
2001,budget,230.7755439479241,3,1,tier1
2002,budget,260.98207933085075,5,0,tier1
2003,budget,333.59814800366377,5,1,tier1
2004,budget,249.79635814392824,3,1,tier1
2005,budget,247.937017367497,2,0,tier1
2006,budget,175.00661803687416,5,0,tier1
2007,mid,399.5161185088732,8,1,tier2
2008,mid,360.01020556713183,9,0,tier1
2009,budget,277.15161396448264,4,1,tier2
2010,mid,528.6283469446597,8,1,tier1
2011,mid,472.202636806026,9,0,tier2
2012,mid,471.3490417728599,9,1,tier1
2013,premium,566.4046199062443,10,1,tier1
2014,mid,421.23354654773254,6,0,tier2
2015,budget,252.0567658606064,2,1,tier1
2016,mid,500.7988187569775,6,0,tier1
2017,mid,468.1519550547453,7,0,tier1
2018,mid,335.1601806412977,6,1,tier1
2019,budget,220.5658501144185,5,0,tier1
2020,budget,328.7802279577867,2,0,tier1
2021,mid,330.92342102492853,8,0,tier1
2022,budget,255.8853709230479,3,0,tier1
2023,mid,266.25909813374665,7,1,tier1
2024,budget,232.67077091905904,3,0,tier1
2025,budget,235.91763088725347,4,1,tier2
2026,budget,290.50136192530584,3,1,tier2
2027,budget,213.75694580999738,3,0,tier1
2028,mid,464.45208263149374,6,1,tier2
2029,budget,306.7000250407375,2,1,tier1
2030,budget,291.0461439554855,5,1,tier2
2031,budget,204.4245015661564,3,1,tier1
2032,budget,230.69436119569292,4,0,tier1
2033,premium,821.8265070177166,10,1,tier2
2034,premium,694.0484366581551,12,0,tier2
2035,budget,304.8836052840134,2,1,tier2
2036,mid,290.34387336216525,8,0,tier2
2037,budget,309.74144973135276,2,0,tier1
2038,budget,321.0189924014175,3,1,tier2
2039,budget,208.8832264323638,3,1,tier1
2040,mid,409.4070903909762,8,0,tier2
2041,mid,412.1125916857615,5,1,tier1
2042,mid,474.83658918790206,8,1,tier1
2043,budget,275.41564780812615,5,1,tier2
2044,budget,282.0973564721851,3,1,tier1
2045,budget,236.48661978180556,3,0,tier1
2046,budget,165.95524586267544,2,0,tier1
2047,mid,360.0128322078669,6,0,tier1
2048,premium,621.9212054396567,14,1,tier2
2049,mid,373.86819494491107,4,0,tier1
2050,mid,314.7967196805909,5,1,tier1
2051,budget,239.41502050804698,3,1,tier1
2052,mid,250.00658444738374,5,1,tier1
2053,budget,220.48674132686645,2,1,tier2
2054,mid,450.41236691746,5,1,tier1
2055,budget,325.07429077869983,4,1,tier2
2056,mid,391.50887921402676,5,1,tier2
2057,mid,497.3792516261259,7,1,tier1
2058,budget,256.17221728930696,4,0,tier1
2059,budget,275.84753442814616,3,0,tier1
2060,premium,809.2016933337666,6,1,tier2
2061,premium,695.985895090021,10,0,tier1
2062,mid,432.832261194013,6,1,tier2
2063,mid,386.3295670827111,7,1,tier1
2064,budget,189.05092945519164,5,0,tier1
2065,budget,341.31307085195465,3,1,tier2
2066,budget,197.2208843939624,5,1,tier1
2067,budget,298.3409917239429,2,1,tier1
2068,premium,827.0306602979196,13,1,tier2
2069,budget,212.9862854495623,3,1,tier2
2070,mid,386.02816434546975,8,1,tier1
2071,budget,318.00840654140063,3,1,tier2
2072,budget,193.67861555586222,5,0,tier1
2073,mid,331.70580733696505,8,1,tier1
2074,mid,478.0658669830851,6,1,tier1
2075,budget,250.44288518344476,5,1,tier1
2076,budget,216.78088542520157,2,1,tier1
2077,budget,245.663887542925,5,1,tier1
2078,mid,349.5633236651618,6,0,tier1
2079,budget,331.8541203996371,5,0,tier2
2080,mid,507.102237633685,4,0,tier1
2081,budget,161.98687497099957,4,1,tier2
2082,budget,200.60670449301142,5,1,tier1
2083,mid,457.8430351663891,9,0,tier1
2084,mid,326.9259898946158,4,0,tier1
2085,budget,249.1126653790803,5,0,tier2
2086,mid,330.31898695090297,5,0,tier1
2087,budget,347.4997790208659,5,1,tier1
2088,mid,363.2317048929349,5,0,tier2
2089,mid,415.1072486260868,8,1,tier2
2090,mid,492.1630958650984,7,1,tier1
2091,budget,253.10256744114972,5,0,tier2
2092,budget,213.35369809457325,2,0,tier1
2093,mid,340.7814197961033,5,1,tier1
2094,premium,673.6477486929311,6,1,tier2
2095,budget,199.59350216115752,5,0,tier1
2096,budget,229.25418609398363,5,1,tier1
2097,budget,325.0976482594298,3,0,tier1
2098,mid,495.86208293157085,7,0,tier1
2099,budget,249.10667092994572,2,0,tier1
2100,mid,476.2541003463483,6,0,tier2
2101,budget,289.4537600699955,5,0,tier1
2102,budget,280.6735968345889,4,1,tier1
2103,budget,218.6603875219971,2,0,tier1
2104,budget,255.2639311954839,3,1,tier1
2105,mid,412.0481994275707,5,1,tier2
2106,budget,251.71666942844178,2,1,tier1
2107,budget,231.87504985589658,5,1,tier1
2108,mid,513.6494634219207,8,0,tier1
2109,budget,243.77846079280948,2,0,tier1
2110,budget,150.7656029277045,3,1,tier1
2111,mid,378.6290011246596,6,1,tier1
2112,mid,452.83367487530495,5,0,tier2
2113,budget,242.6319932621856,4,0,tier1
2114,mid,434.8437055193891,9,0,tier2
2115,premium,719.9782327092577,8,1,tier1
2116,premium,978.7920381345673,10,0,tier1
2117,budget,231.44716425998072,4,1,tier2
2118,mid,363.7891787827341,9,1,tier1
2119,budget,258.6168003101815,2,1,tier2
2120,budget,293.9507077278504,3,0,tier1
2121,mid,324.28073632092577,7,1,tier1
2122,premium,712.0347667008447,13,1,tier1
2123,mid,382.883565664996,8,1,tier1
2124,premium,640.6958141004753,14,1,tier2
2125,mid,281.44091670993635,5,0,tier1
2126,budget,213.787539532116,3,1,tier1
2127,mid,273.38341893822303,4,1,tier1
2128,premium,487.8242760751938,9,0,tier1
2129,mid,639.4248456048513,4,1,tier1
2130,mid,335.34490734014895,7,1,tier1
2131,budget,237.55761405044854,4,1,tier1
2132,budget,226.4622450437609,3,1,tier1
2133,premium,834.5425771083885,11,1,tier1
2134,premium,540.637496905093,9,1,tier2
2135,mid,397.85283453462785,5,0,tier2
2136,mid,374.9017021552122,8,0,tier1
2137,budget,237.01737958526527,4,1,tier1
2138,budget,360.3234489942336,5,1,tier1
2139,premium,709.557949913671,14,0,tier1
2140,premium,643.2254194468774,11,0,tier1
2141,mid,343.0954656000898,7,1,tier1
2142,budget,261.91732328588245,5,0,tier1
2143,budget,182.16710862769474,4,0,tier1
2144,mid,347.32431691826264,8,0,tier2
2145,budget,203.1462859926016,2,0,tier2
2146,premium,849.3604212180994,12,1,tier1
2147,mid,468.2275416075473,5,1,tier2
2148,premium,809.6892597068841,14,1,tier1
2149,premium,581.5544585276422,7,1,tier1
2150,mid,303.57606281758444,9,0,tier1
2151,budget,200.48685148690907,2,1,tier1
2152,budget,250.76289674503792,4,0,tier1
2153,budget,231.76263643668256,4,0,tier1
2154,mid,438.3835771430399,9,1,tier1
2155,budget,294.730434943163,5,1,tier2
2156,mid,332.524713867462,6,0,tier1
2157,budget,292.1847208176327,5,1,tier1
2158,budget,223.3928054913449,3,0,tier1
2159,mid,368.91454236070376,9,0,tier1
2160,budget,301.35229260888804,5,1,tier2
2161,mid,349.53432048740467,4,1,tier1
2162,budget,245.5813356236802,5,1,tier2
2163,budget,360.5344863007882,5,1,tier1
2164,mid,244.69305295425158,5,1,tier1
2165,mid,279.4233147315012,9,0,tier2
2166,mid,286.0665919849921,4,0,tier2
2167,budget,345.5803033531661,5,0,tier1
2168,mid,422.86974282960927,6,1,tier1
2169,budget,259.42431903802105,4,0,tier1
2170,budget,340.38154028353426,4,0,tier1
2171,mid,531.3142902177851,4,0,tier2
2172,budget,289.39656262480264,4,0,tier1
2173,budget,273.06817605400465,3,1,tier1
2174,budget,257.43903174036524,2,0,tier2
2175,budget,241.4371847587533,5,1,tier1
2176,budget,253.70020059714327,4,1,tier1
2177,budget,254.8368216369007,3,0,tier2
2178,mid,575.4759640230709,5,0,tier1
2179,budget,297.78519855569334,2,1,tier2
2180,budget,279.46000661162947,3,0,tier1
2181,mid,307.3894655256911,6,0,tier1
2182,budget,289.05394906076367,5,1,tier2
2183,budget,251.02812352149138,3,0,tier1
2184,premium,712.2146000448793,11,1,tier1
2185,budget,265.3173766966011,3,1,tier1
2186,budget,293.546164603386,2,1,tier2
2187,mid,436.58264384345614,6,1,tier2
2188,budget,272.16454633037125,4,0,tier2
2189,budget,259.10530160286635,4,1,tier1
2190,budget,352.6036655710967,3,1,tier2
2191,budget,164.70204525546325,5,1,tier1
2192,budget,290.85183431295957,4,1,tier1
2193,mid,318.6230513679873,4,0,tier1
2194,mid,422.98180112219416,9,1,tier2
2195,budget,297.18577528780224,3,1,tier1
2196,budget,277.5896477067656,5,0,tier2
2197,budget,228.2049395084755,3,0,tier2
2198,mid,352.7167462948036,7,0,tier1
2199,budget,269.7114196259399,4,0,tier1
2200,mid,494.9592095674094,5,1,tier1
2201,premium,591.4177911519279,7,1,tier1
2202,budget,255.15203072430108,4,0,tier1
2203,budget,279.5524352424675,2,1,tier1
2204,mid,441.37083652835696,4,0,tier1
2205,budget,212.61989529378798,2,1,tier1
2206,mid,395.3426198970119,6,0,tier1
2207,budget,307.96342692388515,4,1,tier1
2208,budget,360.7164971278298,5,1,tier1
2209,budget,182.61453848452982,5,1,tier1
2210,budget,201.44965882946804,3,0,tier1
2211,budget,271.23996567383927,2,1,tier1
2212,budget,200.62385187865027,4,0,tier1
2213,budget,287.06599084539573,3,1,tier1
2214,budget,220.39429034051508,5,1,tier1
2215,mid,541.6816920318448,8,1,tier2
2216,budget,250.15300583692866,4,0,tier1
2217,mid,446.7698361989393,5,0,tier1
2218,mid,491.92224503986347,8,0,tier2
2219,mid,350.11527557606877,5,0,tier1
2220,budget,233.8045573392039,3,1,tier1
2221,premium,725.4255014594661,12,1,tier1
2222,budget,268.43083884716555,5,1,tier2
2223,budget,156.83900331307592,3,0,tier2
2224,mid,438.75894798671607,7,1,tier1
2225,budget,212.49440064226042,5,0,tier1
2226,budget,254.06385837955344,3,0,tier1
2227,premium,841.4612132830772,7,1,tier2
2228,budget,265.26243298087854,5,0,tier1
2229,mid,463.1107366038914,4,0,tier1
2230,mid,474.24125273213497,5,1,tier2
2231,budget,260.42459852877903,3,1,tier2
2232,budget,338.32286232687807,5,1,tier1
2233,budget,274.03406321101977,5,0,tier1
2234,budget,137.21043344526262,3,1,tier2
2235,premium,751.7211630556092,7,1,tier1
2236,budget,203.61158504521484,5,0,tier1
2237,budget,255.0781211751804,3,1,tier1
2238,mid,392.3199470612913,5,1,tier1
2239,budget,240.0970118390547,3,1,tier1
2240,mid,367.3818386185105,4,1,tier1
2241,budget,234.43895512457235,5,1,tier1
2242,budget,124.55214107524621,2,0,tier1
2243,budget,211.56167949807397,5,0,tier2
2244,mid,597.0845545705807,9,1,tier2
2245,mid,391.28748038893343,7,1,tier1
2246,budget,212.19296799239805,5,0,tier1
2247,mid,333.0895340791453,8,0,tier2
2248,budget,325.77069076741043,4,1,tier2
2249,premium,837.5784590479645,7,0,tier2
2250,premium,546.3054619999348,14,0,tier1
2251,premium,603.7636477860499,6,1,tier2
2252,budget,227.88855370612555,4,1,tier2
2253,premium,801.2765229286713,7,1,tier1
2254,budget,278.14272402285656,4,0,tier2
2255,budget,243.11294698060365,3,1,tier2
2256,budget,338.91346196522386,2,1,tier1
2257,budget,282.00624378208107,4,0,tier1
2258,budget,269.2483208023817,2,0,tier1
2259,budget,289.9283336555295,2,1,tier1
2260,premium,573.1857240220141,11,1,tier2
2261,budget,293.2285986248634,4,0,tier1
2262,premium,804.586715954577,8,1,tier1
2263,budget,266.3585276438895,3,1,tier1
2264,mid,417.8820579581111,5,0,tier2
2265,budget,277.81210937644414,5,1,tier1
2266,budget,192.94170921701755,2,0,tier2
2267,budget,260.81661089498346,2,0,tier1
2268,mid,284.5439364971365,7,0,tier2
2269,mid,451.05495990788586,8,1,tier1
2270,mid,391.052231673095,4,0,tier1
2271,mid,363.7847881192373,5,0,tier1
2272,budget,172.7027909052979,3,1,tier2
2273,budget,225.72490782572459,3,1,tier1
2274,mid,319.4737146938505,4,0,tier2
2275,budget,213.61442730159519,3,1,tier2
2276,budget,332.17620043967463,2,1,tier2
2277,budget,266.1487370977429,3,1,tier1
2278,budget,327.77071726942916,4,1,tier1
2279,premium,679.3805473065113,14,1,tier1
2280,budget,278.9917783297306,3,1,tier2
2281,premium,705.564953817436,9,0,tier1
2282,premium,598.4464771109119,8,0,tier2
2283,budget,164.8587946431188,4,0,tier1
2284,budget,300.78139419972354,5,1,tier2
2285,premium,722.4951258506693,13,1,tier1
2286,budget,288.798878320308,2,1,tier1
2287,budget,275.72380352658746,3,0,tier1
2288,mid,303.68690808268957,5,0,tier1
2289,budget,261.26283409918,4,1,tier2
2290,budget,231.78549520537945,5,0,tier2
2291,mid,562.0072866793562,7,1,tier1
2292,budget,192.71461059922558,4,0,tier1
2293,mid,434.60389479195493,9,1,tier2
2294,budget,214.23687403424105,2,0,tier1
2295,budget,252.7705627992883,2,1,tier2
2296,mid,406.78923666888835,6,1,tier1
2297,budget,284.2809687109241,4,0,tier1
2298,budget,172.78009105612884,4,0,tier1
2299,budget,197.94464383663936,2,1,tier2
2300,budget,258.3886573896528,5,0,tier2
2301,budget,220.08060456548276,3,0,tier1
2302,mid,444.3578275083734,5,1,tier2
2303,mid,454.2160875252835,4,0,tier2
2304,premium,792.3060031474167,6,1,tier1
2305,budget,224.16369785554897,4,0,tier1
2306,budget,346.549210356055,4,1,tier2
2307,premium,692.4226791754309,12,1,tier2
2308,mid,422.23859521751376,6,0,tier1
2309,budget,207.62630547174678,3,1,tier1
2310,budget,246.1417612394368,4,1,tier1
2311,budget,254.38905999249187,2,0,tier1
2312,mid,539.0387988098817,8,1,tier1
2313,premium,751.476153825822,10,0,tier1
2314,mid,324.1100391850856,4,1,tier1
2315,budget,202.89389523235954,5,1,tier1
2316,budget,244.17143267733357,4,1,tier2
2317,mid,417.13351529054,6,0,tier1
2318,mid,445.18210114513204,9,0,tier1
2319,mid,454.7588906842397,8,1,tier1
2320,premium,611.4693703800541,11,0,tier2
2321,budget,152.47938991712965,2,1,tier1
2322,budget,195.6125662323166,2,1,tier1
2323,budget,243.80538183823995,5,1,tier1
2324,budget,271.87122428614674,2,1,tier2
2325,budget,212.4726405498476,5,1,tier2
2326,mid,320.91767937072797,8,1,tier2
2327,mid,579.2741244964634,8,1,tier1
2328,mid,320.63663797460026,4,1,tier1
2329,mid,430.60799674629817,9,1,tier2
2330,budget,100.0,3,0,tier2
2331,budget,262.62316826732336,3,1,tier1
2332,mid,397.5319388939782,6,1,tier1
2333,budget,321.25625932935196,3,1,tier1
2334,premium,905.1472675470693,12,0,tier2
2335,mid,314.6134221612167,9,0,tier1
2336,budget,280.30866532176015,4,1,tier1
2337,premium,611.3682901740985,10,0,tier1
2338,budget,244.64351825795342,5,1,tier1
2339,mid,343.3432801957185,8,1,tier2
2340,budget,201.36432045314447,3,1,tier1
2341,budget,174.00506974998396,5,1,tier1
2342,premium,849.2650048685514,11,1,tier1
2343,mid,274.40928579650944,7,1,tier2
2344,premium,843.6264116699874,9,1,tier1
2345,budget,236.5176323879247,2,1,tier1
2346,budget,213.45671899081395,2,1,tier1
2347,mid,388.60123347425633,4,0,tier2
2348,budget,198.2197971977303,3,1,tier1
2349,budget,294.05294460287166,5,0,tier1
2350,budget,180.6615894581157,5,1,tier1
2351,premium,686.6159660567791,6,1,tier1
2352,premium,726.0026916997208,11,1,tier1
2353,budget,264.7832775741,3,1,tier2
2354,budget,220.82623417000048,3,0,tier1
2355,budget,320.5162977975249,2,1,tier1
2356,budget,241.28897488397294,2,1,tier1
2357,budget,172.25676259326204,2,0,tier1
2358,premium,564.2360507712053,11,1,tier1
2359,budget,293.66017339792205,2,1,tier1
2360,budget,257.93389531872293,5,0,tier2
2361,mid,397.58445536463546,7,0,tier1
2362,budget,266.3426623876667,4,1,tier2
2363,budget,286.22058811741425,2,1,tier2
2364,mid,369.8047607771377,9,0,tier1
2365,budget,204.99193832450987,5,1,tier2
2366,budget,302.3652729088003,3,1,tier2
2367,budget,251.94285102838106,2,1,tier1
2368,budget,240.37079477734034,2,1,tier1
2369,budget,279.9637897610629,5,1,tier2
2370,budget,253.2379673884601,4,0,tier1
2371,mid,549.4059036294685,6,1,tier1
2372,mid,484.9733958070928,7,1,tier1
2373,mid,374.1188042572434,5,1,tier1
2374,budget,156.46572079409532,2,1,tier2
2375,budget,232.20580500700498,2,1,tier2
2376,mid,526.823951456107,4,1,tier2
2377,mid,382.43061063354514,8,1,tier1
2378,mid,505.9270226889676,8,0,tier1
2379,budget,235.40605729826945,4,1,tier1
2380,budget,237.60228963360552,4,1,tier1
2381,premium,642.4038224621528,9,0,tier1
2382,budget,248.23035374349593,2,1,tier1
2383,budget,244.1634677541957,4,1,tier1
2384,budget,246.37636427255413,4,0,tier2
2385,mid,414.9370525466576,5,0,tier2
2386,budget,231.70668596528114,4,0,tier2
2387,budget,242.53476663389955,3,0,tier1
2388,mid,418.5253095544718,9,1,tier1
2389,mid,419.8947679501061,9,0,tier2
2390,budget,164.5386800398702,5,1,tier1
2391,budget,269.58490080052366,3,1,tier1
2392,budget,286.1596488014367,3,0,tier1
2393,mid,388.9897694194047,9,0,tier1
2394,mid,201.00345930350966,9,1,tier2
2395,mid,363.34215765947994,5,0,tier1
2396,budget,302.62736553673744,4,1,tier2
2397,budget,157.8531546876162,2,1,tier2
2398,budget,288.6114966741646,2,1,tier2
2399,budget,228.32179836182254,5,0,tier1
2400,mid,327.987181770107,4,1,tier1
2401,budget,229.32756482641022,3,0,tier1
2402,budget,222.1989988920932,3,0,tier2
2403,budget,226.67257768975043,4,1,tier1
2404,mid,494.16005094322696,4,0,tier1
2405,mid,295.002615724116,7,0,tier1
2406,budget,201.03738334978163,4,1,tier1
2407,budget,249.4410442261059,5,1,tier1
2408,budget,209.67400837717193,2,0,tier1
2409,budget,333.8600254983048,2,0,tier1
2410,budget,248.9903948513117,3,0,tier2
2411,budget,306.15884733008414,4,1,tier1
2412,budget,203.3440455656929,2,1,tier2
2413,mid,453.87782369265847,8,1,tier1
2414,mid,319.044644278806,6,1,tier1
2415,premium,558.2533062869941,13,0,tier1
2416,budget,226.8631676001831,5,0,tier1
2417,mid,375.4361327259919,4,0,tier1
2418,mid,555.2964806612738,9,1,tier2
2419,mid,407.39033195136545,4,1,tier1
2420,budget,212.00989340061125,5,1,tier1
2421,budget,214.4992278554224,2,1,tier1
2422,budget,336.2519294899008,5,1,tier1
2423,mid,439.57637344401786,7,1,tier1
2424,mid,486.25003166358175,6,1,tier1
2425,budget,245.68914509962735,2,0,tier1
2426,mid,414.3183587604833,8,1,tier1
2427,budget,295.4458155269605,5,1,tier1
2428,mid,539.8669507827794,5,0,tier1
2429,mid,242.28406730623914,7,0,tier1
2430,budget,234.29399514137668,5,1,tier1
2431,budget,263.0092509862893,3,1,tier1
2432,premium,759.7001882361667,12,1,tier2
2433,budget,285.18905851580473,2,0,tier1
2434,budget,296.53619848670314,4,0,tier2
2435,mid,195.23345974796035,9,1,tier2
2436,budget,280.54562002239015,5,1,tier1
2437,budget,252.14504168678872,5,1,tier1
2438,mid,443.0666618135998,8,1,tier2
2439,mid,468.07765946254716,8,1,tier1
2440,premium,501.74270417334196,13,0,tier1
2441,budget,199.89480376847848,2,1,tier1
2442,mid,279.53340757355033,8,1,tier1
2443,mid,396.00718135670706,4,0,tier1
2444,budget,332.13629536989833,4,1,tier1
2445,mid,323.2269338755645,8,0,tier1
2446,mid,342.1465248936486,6,1,tier1
2447,budget,268.33031235069024,4,1,tier2
2448,mid,375.0279026131367,9,1,tier1
2449,budget,239.3174406569252,5,1,tier1
2450,budget,254.40493064251567,4,1,tier2
2451,budget,220.31873314093698,2,0,tier1
2452,mid,245.68984137631932,5,1,tier1
2453,budget,222.9151763121777,4,1,tier1
2454,mid,550.4330284327833,5,1,tier1
2455,budget,258.2375608251174,2,0,tier2
2456,budget,207.98739646023606,3,1,tier1
2457,budget,230.061145608444,4,1,tier2
2458,budget,262.82512182397244,4,1,tier2
2459,mid,358.7487397481196,4,0,tier1
2460,budget,293.13772959763435,2,1,tier2
2461,budget,208.49647524353816,4,0,tier2
2462,budget,246.75436336274896,2,1,tier1
2463,budget,292.1256554118098,4,0,tier1
2464,budget,209.98886323000482,4,0,tier1
2465,mid,355.7845636973202,5,0,tier2
2466,budget,230.91844522933943,3,0,tier1
2467,mid,459.21005312841953,6,0,tier2
2468,budget,243.81414149307568,3,1,tier2
2469,budget,287.15660899291004,2,0,tier2
2470,mid,442.9445975379923,6,1,tier2
2471,budget,187.52175440379975,4,1,tier2
2472,premium,617.8225468313325,7,1,tier1
2473,budget,245.28654646175497,4,1,tier1
2474,premium,814.378434625501,12,0,tier1
2475,budget,215.45295992280532,5,1,tier1
2476,mid,311.778887117796,5,1,tier2
2477,mid,458.8179569148057,9,1,tier2
2478,budget,258.7787042462911,3,0,tier1
2479,budget,198.7624624961805,4,1,tier1
2480,budget,229.76624409029057,4,1,tier1
2481,budget,151.14434102727722,4,1,tier1
2482,budget,342.39334978510516,4,0,tier1
2483,mid,495.2423714974141,7,1,tier1
2484,mid,263.0809211708048,9,1,tier1
2485,mid,429.7105473282752,8,0,tier1
2486,mid,464.74069024986386,8,0,tier1
2487,budget,311.6164302607332,3,0,tier2
2488,mid,350.08388670069854,4,1,tier2
2489,premium,493.13797374279534,12,1,tier1
2490,budget,227.15456406364268,3,1,tier1
2491,budget,326.59587037117757,3,0,tier1
2492,budget,270.8792541051716,4,1,tier1
2493,mid,284.71186389340227,7,0,tier1
2494,mid,361.33663181501817,7,1,tier1
2495,mid,448.0349262100674,8,1,tier1
2496,mid,381.5039499788876,4,0,tier1
2497,budget,178.20763053957984,5,1,tier1
2498,premium,620.0858804673368,7,0,tier1
2499,budget,196.11614407404304,3,1,tier2
2500,budget,272.9094214930722,5,1,tier2
2501,budget,311.97005667106504,3,0,tier1
2502,budget,305.06669307542995,4,1,tier1
2503,mid,429.9564954833569,4,0,tier1
2504,mid,224.1999195790376,4,1,tier2
2505,mid,501.4971115661256,7,0,tier2
2506,budget,290.39032292726534,4,0,tier2
2507,budget,248.05045318069872,5,1,tier2
2508,mid,458.73762173310274,9,1,tier1
2509,mid,474.3479053814043,5,1,tier1
2510,mid,376.147797904008,9,0,tier1
2511,budget,215.3967400667654,5,1,tier1
2512,budget,254.9697044780715,3,0,tier1
2513,budget,208.7322671519047,2,0,tier1
2514,premium,737.7966245866398,6,1,tier1
2515,premium,725.7979380945458,14,0,tier2
2516,budget,260.14999514528995,4,1,tier1
2517,mid,341.88390476997137,8,1,tier2
2518,budget,280.3471304193319,4,0,tier2
2519,mid,252.64647368547656,5,1,tier2
2520,budget,279.58608006832077,3,1,tier1
2521,premium,839.4057522435423,9,0,tier1
2522,mid,435.200301987913,6,0,tier2
2523,mid,494.1839650400885,7,0,tier2
2524,mid,362.68406464745044,6,1,tier1
2525,mid,381.4980587709939,5,0,tier2
2526,mid,175.34022194247763,7,0,tier2
2527,budget,242.1168712761952,4,0,tier1
2528,premium,660.890228525145,9,1,tier1
2529,mid,458.9182348081565,9,1,tier1
2530,budget,248.68345822651486,3,0,tier2
2531,budget,243.61897157866233,4,1,tier1
2532,mid,388.37282298852614,6,0,tier2
2533,budget,236.2025869822869,4,0,tier1
2534,budget,277.37275704899633,2,0,tier1
2535,mid,325.2355951774463,8,1,tier1
2536,budget,228.98658629445723,5,1,tier1
2537,budget,353.102557650343,5,0,tier1
2538,mid,334.8677394721917,7,0,tier1
2539,mid,306.7838400027769,5,1,tier1
2540,mid,410.45946767297045,5,1,tier1
2541,budget,222.947229703596,5,1,tier2
2542,premium,554.771545370599,14,1,tier1
2543,mid,419.65349493077184,4,1,tier1
2544,mid,381.2109385887202,5,1,tier1
2545,mid,368.0553520689533,7,1,tier1
2546,budget,220.2285713127507,5,0,tier1
2547,budget,269.05858862766206,4,0,tier1
2548,budget,179.79218801913757,3,1,tier1
2549,budget,299.2614186436519,2,1,tier1
2550,budget,167.35366512918887,3,1,tier1
2551,budget,273.4751126175983,4,1,tier2
2552,mid,546.674935630405,8,0,tier1
2553,mid,433.94113481248365,4,1,tier1
2554,budget,269.4664054287303,4,0,tier2
2555,budget,296.0083030545335,4,0,tier1
2556,budget,219.45443502754,5,1,tier1
2557,budget,230.650594114556,3,1,tier2
2558,budget,192.67422115873802,5,1,tier1
2559,mid,211.02150721278463,6,0,tier1
2560,budget,165.59828374011607,4,1,tier2
2561,mid,351.9401655489146,6,0,tier1
2562,budget,257.7827098549866,5,1,tier1
2563,budget,194.91590600356596,4,0,tier1
2564,budget,222.64041055587546,5,1,tier2
2565,budget,187.43219088803565,3,0,tier1
2566,mid,361.34613640600696,6,1,tier1
2567,budget,184.60221250183116,5,0,tier1
2568,budget,277.7871089021446,5,1,tier2
2569,budget,352.7046220717988,5,0,tier1
2570,budget,229.82510335278846,3,0,tier1
2571,budget,291.10210019644717,4,1,tier1
2572,premium,927.5347931505216,11,0,tier1
2573,mid,291.13320173591364,7,0,tier1
2574,budget,224.3407809538068,2,0,tier1
2575,budget,224.1017307752758,5,1,tier1
2576,mid,370.94595530137474,6,1,tier2
2577,budget,239.17906441808145,3,1,tier2
2578,budget,230.51549655801378,4,1,tier1
2579,budget,248.78397049806355,2,1,tier1
2580,mid,511.25509612763545,6,1,tier2
2581,budget,269.8136717512171,2,1,tier2
2582,mid,376.4586089901525,4,1,tier1
2583,premium,765.7257328231789,6,1,tier1
2584,budget,229.5704997198025,2,1,tier1
2585,budget,197.12388095532654,2,0,tier1
2586,mid,514.4497764582835,6,1,tier2
2587,mid,483.51654464072953,5,0,tier1
2588,mid,257.008574159492,9,1,tier1
