order_id,user_id,cart_value,cart_size,hour_bucket,weekend_flag
6201,1896,633.51,2,dinner,0
6202,435,420.66,1,lunch,0
6203,2042,380.72,3,late,0
6204,1629,264.96,1,lunch,0
6205,2475,686.11,1,dinner,1
6206,761,504.25,1,dinner,1
6207,2224,616.55,2,dinner,0
6208,271,643.05,3,dinner,0
6209,2314,356.14,2,lunch,0
6210,1832,236.82,2,lunch,0
6211,2600,531.87,1,dinner,0
6212,1513,412.42,2,lunch,0
6213,2754,521.0,2,dinner,1
6214,2701,535.19,1,lunch,1
6215,1137,634.73,2,dinner,0
6216,1738,386.63,3,late,0
6217,610,485.88,2,dinner,0
6218,2060,570.79,1,lunch,0
6219,2428,341.41,3,dinner,1
6220,1646,455.23,1,dinner,0
6221,53,416.45,1,lunch,0
6222,1441,494.68,2,dinner,0
6223,2154,443.75,1,dinner,0
6224,1158,305.59,3,dinner,0
6225,318,281.97,1,late,0
6226,2848,594.99,2,dinner,1
6227,2173,458.83,3,late,0
6228,1716,420.47,2,dinner,1
6229,521,438.0,1,lunch,1
6230,2650,573.67,1,late,0
6231,2527,288.86,2,late,0
6232,1629,528.28,3,dinner,0
6233,1771,339.06,2,dinner,1
6234,2402,631.81,1,lunch,0
6235,1625,614.31,2,dinner,0
6236,976,554.46,1,lunch,1
6237,2784,491.15,2,dinner,0
6238,1482,528.35,3,late,1
6239,2811,617.52,1,dinner,1
6240,2973,402.88,3,dinner,0
6241,2778,625.66,1,lunch,0
6242,892,581.69,1,late,0
6243,2009,477.8,1,lunch,1
6244,2184,600.42,1,dinner,0
6245,95,674.18,1,late,0
6246,2707,434.99,2,dinner,1
6247,557,457.35,2,lunch,0
6248,2937,485.0,2,dinner,0
6249,1780,574.81,1,dinner,1
6250,2869,515.86,1,lunch,0
6251,2597,525.77,2,dinner,0
6252,1171,230.16,1,late,0
6253,1381,293.92,1,dinner,0
6254,365,352.7,1,dinner,0
6255,879,261.54,3,dinner,0
6256,226,285.81,1,late,0
6257,329,441.04,1,late,0
6258,1079,362.34,2,dinner,0
6259,2903,536.68,2,late,0
6260,2948,414.8,2,lunch,1
6261,41,327.71,1,lunch,0
6262,1563,384.65,2,late,0
6263,2055,428.94,2,lunch,0
6264,575,487.57,1,lunch,0
6265,668,533.21,3,dinner,1
6266,330,469.84,2,lunch,1
6267,595,357.52,3,dinner,0
6268,629,522.25,2,lunch,1
6269,2315,470.06,3,lunch,0
6270,487,482.1,2,dinner,0
6271,1715,382.04,2,dinner,0
6272,269,302.97,1,lunch,0
6273,1785,390.24,1,late,0
6274,2023,631.13,3,lunch,0
6275,221,630.91,3,dinner,0
6276,1518,436.33,2,lunch,0
6277,2792,358.41,1,lunch,0
6278,1349,424.1,2,dinner,1
6279,1633,485.76,2,dinner,0
6280,2404,598.08,2,dinner,0
6281,2957,625.02,3,dinner,1
6282,2532,397.19,1,late,0
6283,1403,389.91,2,dinner,1
6284,1449,412.09,2,late,0
6285,1303,307.28,2,lunch,1
6286,2531,287.58,2,lunch,0
6287,257,414.8,2,late,0
6288,2970,338.28,1,lunch,0
6289,1007,509.77,3,dinner,0
6290,506,389.38,2,lunch,0
6291,555,317.19,1,lunch,0
6292,1924,523.7,2,lunch,0
6293,1285,336.54,1,dinner,0
6294,1922,568.69,1,dinner,0
6295,2319,402.04,1,lunch,0
6296,447,525.46,1,dinner,0
6297,2699,449.96,3,lunch,1
6298,1605,524.37,2,dinner,1
6299,86,402.67,1,lunch,0
6300,1899,573.43,1,dinner,1
6301,1907,227.5,2,late,0
6302,1996,342.85,1,dinner,0
6303,2597,258.37,2,lunch,0
6304,2208,515.97,2,lunch,0
6305,1924,409.58,2,dinner,0
6306,1296,381.54,2,lunch,0
6307,2152,247.22,2,lunch,0
6308,757,328.05,3,dinner,0
6309,2245,246.15,2,dinner,0
6310,1903,402.33,2,dinner,1
6311,2754,439.41,1,dinner,0
6312,2437,241.99,3,dinner,0
6313,1542,498.16,2,dinner,1
6314,986,352.53,2,lunch,0
6315,2606,243.92,2,lunch,0
6316,839,355.74,2,dinner,1
6317,573,611.5,3,dinner,0
6318,2981,362.57,1,lunch,0
6319,775,388.98,2,dinner,0
6320,156,406.91,3,lunch,0
6321,1144,377.3,2,dinner,0
6322,1708,562.75,2,dinner,0
6323,1190,518.52,1,lunch,0
6324,1627,565.01,1,late,0
6325,2723,500.74,2,dinner,1
6326,1600,528.66,3,dinner,0
6327,2946,695.5,1,dinner,1
6328,1630,372.84,2,late,0
6329,1770,329.48,2,dinner,0
6330,1195,432.87,2,dinner,0
6331,1494,322.82,1,late,0
6332,2775,529.32,2,late,1
6333,2408,289.1,2,dinner,0
6334,190,270.48,1,lunch,0
6335,551,554.46,2,lunch,0
6336,2217,392.88,2,late,1
6337,2432,228.35,1,lunch,0
6338,2006,474.94,1,lunch,0
6339,2205,410.94,2,dinner,0
6340,2079,624.03,2,lunch,1
6341,2713,301.77,3,lunch,1
6342,1957,361.2,2,dinner,1
6343,1599,389.93,1,dinner,0
6344,614,289.87,1,lunch,0
6345,1999,491.43,2,lunch,0
6346,1448,569.2,2,dinner,0
6347,1224,477.63,2,late,0
6348,1539,400.0,2,lunch,0
6349,2406,398.96,2,lunch,0
6350,2035,345.72,1,dinner,1
6351,1999,477.43,1,lunch,0
6352,826,551.07,1,dinner,1
6353,1791,547.85,3,lunch,1
6354,2201,463.9,2,lunch,0
6355,897,524.12,3,dinner,0
6356,1308,372.27,2,dinner,0
6357,1143,382.38,3,dinner,0
6358,199,494.76,1,lunch,0
6359,341,636.96,2,dinner,0
6360,2445,447.82,1,late,1
6361,2994,540.62,2,dinner,0
6362,639,587.94,1,dinner,0
6363,2477,599.1,1,dinner,0
6364,1896,351.77,2,late,0
6365,2273,304.25,3,dinner,0
6366,402,363.86,1,dinner,0
6367,2298,443.02,1,late,1
6368,2030,399.53,2,lunch,0
6369,130,493.33,2,lunch,0
6370,77,548.48,3,dinner,1
6371,1307,454.43,2,dinner,0
6372,1733,432.52,1,lunch,1
6373,2665,347.36,1,lunch,0
6374,2513,338.03,2,dinner,0
6375,2656,443.6,3,late,0
6376,1123,526.9,1,late,0
6377,1545,525.74,2,lunch,0
6378,446,360.88,2,late,0
6379,223,408.51,1,dinner,0
6380,420,599.01,3,dinner,1
6381,2570,364.65,2,dinner,0
6382,2927,369.7,1,dinner,1
6383,1097,473.19,1,late,1
6384,1930,548.77,2,dinner,1
6385,2303,616.13,1,dinner,0
6386,1837,557.18,2,dinner,0
6387,2676,317.87,2,lunch,0
6388,749,413.59,2,dinner,0
6389,319,534.45,3,late,1
6390,2055,516.9,3,dinner,0
6391,374,493.72,1,lunch,0
6392,272,473.7,1,lunch,1
6393,923,353.91,2,dinner,0
6394,2704,439.69,2,dinner,0
6395,1177,513.07,2,lunch,0
6396,259,339.22,2,lunch,0
6397,2744,529.48,3,lunch,0
6398,600,437.46,2,dinner,0
6399,2610,441.41,1,dinner,0
6400,247,258.73,1,dinner,0
6401,922,450.36,3,late,0
6402,1465,669.16,1,dinner,1
6403,146,447.28,1,lunch,1
6404,2723,443.7,2,late,0
6405,2540,410.05,1,dinner,0
6406,295,505.84,1,dinner,0
6407,1941,416.65,1,lunch,1
6408,2589,404.59,1,lunch,0
6409,1258,596.63,2,dinner,0
6410,1541,524.39,3,dinner,0
6411,2957,580.31,2,lunch,0
6412,2696,543.45,3,lunch,1
6413,552,288.7,3,dinner,1
6414,2803,246.02,1,dinner,0
6415,495,568.53,1,lunch,0
6416,280,431.11,3,lunch,0
6417,1538,640.83,1,lunch,1
6418,1241,450.33,2,lunch,0
6419,2369,718.56,2,dinner,1
6420,1745,346.07,2,dinner,0
6421,1418,517.53,2,dinner,0
6422,833,438.4,1,lunch,0
6423,2314,530.47,1,late,0
6424,522,511.4,1,dinner,0
6425,287,271.84,3,dinner,0
6426,2673,656.01,3,lunch,1
6427,2010,432.41,2,lunch,0
6428,139,325.73,2,dinner,0
6429,1596,251.18,1,dinner,0
6430,2636,437.23,2,lunch,1
6431,281,373.02,2,lunch,0
6432,2173,556.16,2,lunch,0
6433,2998,360.38,1,dinner,0
6434,2668,711.96,1,dinner,1
6435,2288,468.33,2,lunch,1
6436,514,411.4,1,dinner,0
6437,987,406.56,1,dinner,0
6438,1221,411.13,1,lunch,0
6439,342,434.64,3,lunch,1
6440,750,452.35,2,dinner,0
6441,5,419.12,2,lunch,0
6442,2472,490.62,2,dinner,0
6443,77,529.13,2,dinner,0
6444,94,537.1,3,lunch,0
6445,60,464.5,1,dinner,0
6446,2795,498.26,2,dinner,1
6447,1832,320.6,1,dinner,0
6448,1757,583.01,1,dinner,1
6449,2906,357.22,1,late,0
6450,528,358.45,1,late,0
6451,1346,679.22,1,dinner,0
6452,2079,517.48,1,late,0
6453,2207,522.84,1,lunch,0
6454,450,432.73,1,late,1
6455,1860,524.83,3,lunch,0
6456,1137,311.0,3,late,1
6457,2307,440.63,1,lunch,0
6458,603,494.43,2,dinner,0
6459,227,509.85,2,lunch,1
6460,2033,406.7,1,dinner,0
6461,1874,408.76,1,late,1
6462,2081,491.37,3,dinner,0
6463,1527,363.31,1,late,1
6464,514,478.79,2,late,1
6465,236,250.04,3,late,1
6466,2984,380.33,2,lunch,1
6467,75,391.14,1,dinner,0
6468,2929,480.48,2,dinner,1
6469,348,309.17,2,lunch,0
6470,2908,604.1,2,dinner,1
6471,2798,240.31,1,dinner,0
6472,590,546.93,2,lunch,0
6473,2315,474.03,2,lunch,1
6474,866,467.34,3,late,0
6475,1720,451.12,2,dinner,0
6476,2341,351.02,3,lunch,0
6477,364,435.81,3,dinner,1
6478,2645,617.99,1,lunch,0
6479,2040,462.33,3,dinner,0
6480,767,400.15,1,late,0
6481,1864,589.91,2,lunch,0
6482,1217,336.77,2,lunch,0
6483,822,477.69,3,lunch,0
6484,1667,415.47,2,late,0
6485,1548,424.03,1,late,0
6486,1141,441.56,1,lunch,0
6487,1166,472.25,1,lunch,1
6488,2595,517.83,2,late,1
6489,1518,602.49,1,late,0
6490,2728,391.26,2,lunch,0
6491,2842,411.55,2,dinner,1
6492,579,587.59,3,dinner,1
6493,2248,420.97,1,late,0
6494,2020,396.3,2,lunch,0
6495,1108,366.46,2,dinner,1
6496,2917,411.54,1,lunch,0
6497,2172,483.98,1,late,0
6498,2635,674.26,1,lunch,1
6499,1515,586.12,1,dinner,1
6500,1623,520.68,2,late,0
6501,1022,620.21,3,late,0
6502,983,511.1,1,late,0
6503,2957,493.23,2,dinner,0
6504,1974,426.13,2,lunch,0
6505,2882,608.45,2,dinner,1
6506,816,273.93,1,late,1
6507,117,272.24,1,dinner,0
6508,1877,502.08,1,dinner,1
6509,267,557.96,1,dinner,0
6510,2462,377.39,3,lunch,1
6511,2125,424.53,1,dinner,0
6512,1691,367.54,3,dinner,1
6513,726,754.95,2,dinner,1
6514,1854,341.98,2,dinner,0
6515,844,638.73,2,dinner,1
6516,2829,493.1,3,dinner,0
6517,1475,389.93,2,late,0
6518,2129,620.4,1,lunch,0
6519,1025,440.9,3,lunch,0
6520,2946,348.84,3,dinner,0
6521,818,492.41,1,lunch,0
6522,428,453.69,2,dinner,1
6523,1279,463.07,2,dinner,1
6524,2247,490.34,1,dinner,0
6525,2675,616.68,2,late,0
6526,1604,386.95,1,lunch,0
6527,1165,413.86,2,dinner,0
6528,2966,612.86,1,lunch,0
6529,224,702.01,2,lunch,1
6530,2325,337.92,1,dinner,0
6531,2196,498.45,2,lunch,0
6532,2298,525.29,1,late,0
6533,1606,308.28,1,lunch,0
6534,1255,529.3,2,dinner,0
6535,1872,516.86,1,lunch,1
6536,2373,429.73,2,late,0
6537,468,500.0,3,dinner,1
6538,979,469.75,1,lunch,1
6539,1989,280.85,3,late,0
6540,2358,556.76,2,lunch,1
6541,776,661.76,1,late,1
6542,365,306.9,3,dinner,1
6543,2888,360.89,2,lunch,0
6544,2715,446.93,2,late,0
6545,1709,380.55,3,lunch,0
6546,1391,487.51,2,late,0
6547,2470,496.56,1,lunch,1
6548,548,523.49,2,dinner,0
6549,1308,446.94,1,lunch,1
6550,1953,352.61,3,late,1
6551,135,551.85,2,lunch,1
6552,2733,474.25,1,lunch,0
6553,404,421.67,2,lunch,1
6554,2981,498.7,2,lunch,0
6555,816,467.18,1,dinner,0
6556,2477,307.0,3,lunch,1
6557,1975,400.68,1,dinner,0
6558,2099,546.81,2,dinner,1
6559,2196,404.12,1,lunch,1
6560,52,392.14,1,lunch,0
6561,2094,484.54,2,lunch,1
6562,172,276.93,2,lunch,0
6563,639,330.03,2,lunch,0
6564,1360,429.88,3,lunch,0
6565,2699,384.22,2,dinner,0
6566,1006,414.67,1,dinner,1
6567,1968,345.4,2,lunch,0
6568,2431,355.05,1,dinner,1
6569,1451,363.72,3,dinner,0
6570,2423,645.21,3,lunch,1
6571,2506,477.51,3,lunch,0
6572,1845,337.5,2,late,0
6573,570,512.55,2,dinner,1
6574,2380,349.0,1,dinner,0
6575,142,508.23,1,late,1
6576,851,501.12,2,late,0
6577,1272,530.43,3,lunch,0
6578,46,402.46,1,lunch,0
6579,582,513.86,1,dinner,1
6580,2388,395.23,2,lunch,0
6581,2047,404.02,2,lunch,0
6582,1032,607.56,1,lunch,0
6583,2122,485.17,2,lunch,0
6584,1467,628.85,3,dinner,1
6585,1433,354.62,1,lunch,0
6586,1671,427.21,1,lunch,1
6587,765,564.8,1,dinner,0
6588,2887,564.17,2,dinner,0
6589,421,635.21,2,lunch,1
6590,2247,516.24,2,dinner,1
6591,2667,626.12,2,dinner,1
6592,2257,513.97,3,lunch,0
6593,1985,420.44,3,dinner,0
6594,2191,397.27,2,late,0
6595,506,597.86,1,lunch,0
6596,1047,438.4,2,dinner,0
6597,247,501.06,1,dinner,1
6598,2447,545.21,1,dinner,1
6599,1295,538.49,2,dinner,0
6600,1595,252.19,3,dinner,0
6601,2922,442.12,2,dinner,0
6602,2033,316.73,2,dinner,0
6603,601,427.88,1,dinner,1
6604,2752,408.66,1,lunch,0
6605,2386,516.02,3,dinner,0
6606,657,458.15,3,dinner,1
6607,1430,338.66,1,dinner,0
6608,906,319.44,1,dinner,0
6609,2744,461.56,2,lunch,0
6610,1483,323.17,2,dinner,0
6611,2783,394.88,3,dinner,0
6612,976,468.94,1,dinner,1
6613,993,305.71,2,lunch,0
6614,1720,452.16,2,late,0
6615,1780,581.58,2,dinner,0
6616,2984,580.21,2,late,0
6617,1477,407.26,1,lunch,1
6618,57,587.48,2,lunch,0
6619,2307,496.8,1,lunch,1
6620,67,383.07,3,lunch,0
6621,1317,379.78,3,lunch,0
6622,926,371.14,1,lunch,0
6623,2516,433.41,3,lunch,0
6624,520,402.86,2,dinner,0
6625,2409,397.41,1,dinner,0
6626,2288,584.97,1,dinner,1
6627,77,385.57,3,dinner,1
6628,1832,552.61,2,dinner,1
6629,1799,493.63,1,dinner,0
6630,893,601.18,2,dinner,0
6631,2679,491.07,1,dinner,1
6632,211,480.81,1,late,1
6633,434,466.38,1,dinner,0
6634,888,533.36,1,dinner,0
6635,938,531.33,1,lunch,0
6636,972,417.6,1,dinner,1
6637,2253,454.43,2,late,0
6638,1445,370.98,3,lunch,0
6639,990,429.15,1,dinner,0
6640,257,485.94,1,dinner,1
6641,333,349.11,2,dinner,0
6642,1266,489.54,1,dinner,1
6643,801,343.34,1,dinner,0
6644,2672,360.59,1,dinner,1
6645,1021,408.4,3,lunch,0
6646,1971,296.1,2,lunch,1
6647,1898,501.28,1,lunch,0
6648,840,372.03,2,dinner,0
6649,2856,388.03,1,lunch,0
6650,1471,614.29,1,dinner,1
6651,341,630.2,1,dinner,0
6652,1286,440.96,1,dinner,0
6653,348,328.73,2,late,0
6654,381,675.29,1,late,0
6655,528,543.09,1,dinner,0
6656,1520,396.19,3,dinner,0
6657,2737,380.45,1,dinner,1
6658,1392,482.29,2,dinner,1
6659,685,361.8,2,lunch,0
6660,1012,352.76,1,lunch,0
6661,902,354.71,1,lunch,0
6662,1765,317.38,2,lunch,0
6663,756,650.76,2,dinner,1
6664,2711,292.65,2,dinner,0
6665,1156,538.59,2,dinner,1
6666,236,630.19,1,lunch,0
6667,1173,558.8,2,dinner,1
6668,1429,335.1,2,dinner,0
6669,2616,310.49,3,lunch,0
6670,2102,346.14,1,late,0
6671,800,491.83,2,dinner,0
6672,1494,523.4,1,lunch,1
6673,2719,447.12,3,dinner,1
6674,186,523.76,2,late,0
6675,64,501.32,1,dinner,1
6676,1196,260.87,1,late,0
6677,179,432.25,2,dinner,0
6678,617,397.67,1,dinner,0
6679,2185,298.07,3,dinner,0
6680,702,359.47,1,lunch,0
6681,2832,517.33,3,dinner,0
6682,1118,373.07,2,late,0
6683,2945,619.98,1,dinner,1
6684,1155,464.32,1,dinner,1
6685,1547,505.26,2,dinner,1
6686,881,415.95,2,lunch,0
6687,1895,703.61,1,dinner,1
6688,2982,538.93,3,lunch,0
6689,328,514.86,2,dinner,0
6690,1260,526.83,1,dinner,1
6691,985,489.76,1,dinner,0
6692,410,286.12,1,dinner,0
6693,1541,631.98,2,lunch,1
6694,158,481.03,1,lunch,0
6695,2164,430.79,1,dinner,1
6696,1634,408.85,2,lunch,0
6697,1078,389.2,2,dinner,0
6698,611,621.12,1,lunch,1
6699,1277,406.45,3,lunch,0
6700,2026,586.03,3,lunch,0
6701,478,468.91,3,dinner,0
6702,760,417.23,1,dinner,1
6703,29,482.02,1,late,0
6704,2812,323.39,1,late,0
6705,954,512.63,3,dinner,1
6706,536,575.82,2,lunch,1
6707,31,397.09,2,dinner,0
6708,751,489.27,1,lunch,1
6709,722,512.58,2,late,0
6710,2403,409.11,2,dinner,1
6711,354,347.43,2,dinner,1
6712,2256,424.16,2,lunch,0
6713,1414,505.11,2,dinner,1
6714,2615,353.91,3,late,0
6715,2692,435.77,1,dinner,0
6716,2933,251.51,2,lunch,0
6717,2506,362.18,1,dinner,0
6718,333,714.81,2,dinner,1
6719,2395,456.52,2,lunch,1
6720,900,474.8,2,dinner,0
6721,242,371.83,2,late,1
6722,919,240.42,1,dinner,0
6723,1898,523.78,1,dinner,1
6724,1889,602.62,2,dinner,0
6725,437,374.07,3,dinner,1
6726,2361,445.53,2,lunch,0
6727,28,323.82,2,dinner,0
6728,2753,488.32,2,dinner,1
6729,476,384.57,1,lunch,1
6730,314,529.9,3,lunch,1
6731,73,506.59,1,lunch,0
6732,1831,570.52,1,lunch,0
6733,2803,557.42,2,lunch,0
6734,1301,259.35,2,dinner,0
6735,1164,334.45,2,dinner,0
6736,1127,543.81,2,dinner,0
6737,293,389.79,1,late,0
6738,223,495.64,1,dinner,0
6739,1274,528.86,1,lunch,0
6740,1537,483.32,3,lunch,0
6741,715,359.75,2,dinner,0
6742,543,463.9,1,dinner,0
6743,896,439.8,2,late,1
6744,2638,333.44,3,lunch,1
6745,305,429.93,1,dinner,0
6746,2761,551.25,2,lunch,1
6747,2628,658.88,1,dinner,0
6748,2649,463.27,3,dinner,0
6749,2175,339.13,2,lunch,0
6750,393,431.24,2,lunch,0
6751,2180,444.08,2,dinner,1
6752,1945,471.82,1,dinner,1
6753,2683,286.87,1,dinner,1
6754,415,311.56,1,lunch,0
6755,2804,374.59,3,dinner,0
6756,1353,285.01,1,lunch,0
6757,2635,513.22,1,dinner,1
6758,2035,361.46,2,lunch,0
6759,1710,438.89,1,late,0
6760,2273,551.93,1,dinner,1
6761,288,590.56,2,dinner,1
6762,1473,641.04,3,lunch,1
6763,2008,400.16,3,dinner,0
6764,2683,425.38,2,lunch,0
6765,2967,257.03,1,lunch,0
6766,1802,562.67,3,lunch,1
6767,1489,574.1,3,dinner,0
6768,458,245.23,3,lunch,0
6769,380,581.95,2,dinner,0
6770,2577,263.83,1,late,1
6771,2949,290.45,1,late,0
6772,2262,340.63,1,lunch,0
6773,783,488.87,1,lunch,0
6774,1250,674.61,2,dinner,1
6775,2817,554.18,1,dinner,1
6776,1273,464.48,2,dinner,0
6777,495,564.57,1,dinner,0
6778,2992,567.4,1,dinner,0
6779,2592,484.15,2,dinner,1
6780,2295,694.96,3,dinner,0
6781,1282,415.91,3,dinner,0
6782,1354,599.85,2,late,0
6783,1160,533.86,1,dinner,0
6784,1119,724.89,1,lunch,1
6785,1325,430.9,3,dinner,0
6786,2093,594.97,1,lunch,0
6787,1590,380.75,2,dinner,1
6788,133,510.83,2,dinner,0
6789,290,307.4,2,dinner,0
6790,656,479.14,2,lunch,1
6791,48,427.53,1,lunch,1
6792,1041,595.76,2,lunch,0
6793,549,285.97,1,dinner,0
6794,2974,590.96,2,dinner,0
6795,1444,541.65,3,dinner,1
6796,662,248.05,1,dinner,0
6797,673,270.08,3,late,0
6798,1829,311.37,2,dinner,0
6799,915,337.65,2,dinner,0
6800,2472,250.54,3,dinner,0
6801,1378,336.15,1,late,0
6802,2631,584.89,1,lunch,1
6803,493,568.51,2,dinner,1
6804,2190,321.83,2,dinner,1
6805,2008,372.85,1,dinner,1
6806,2309,483.74,1,dinner,0
6807,0,321.74,2,dinner,0
6808,2990,507.67,2,dinner,0
6809,58,425.99,1,dinner,0
6810,2745,471.85,2,late,1
6811,300,384.95,1,lunch,0
6812,2456,370.76,2,lunch,0
6813,215,332.74,2,dinner,1
6814,2909,425.88,3,lunch,0
6815,2261,388.34,2,dinner,0
6816,2630,487.65,1,lunch,0
6817,1196,411.71,3,dinner,0
6818,1221,375.65,2,lunch,0
6819,310,570.55,1,dinner,1
6820,254,452.32,3,dinner,0
6821,2177,335.12,3,late,0
6822,2550,445.42,2,dinner,0
6823,2734,516.07,1,dinner,0
6824,379,401.76,1,dinner,1
6825,2181,342.99,2,dinner,0
6826,206,394.06,1,lunch,0
6827,1980,378.09,2,lunch,1
6828,700,668.43,2,late,1
6829,1438,289.46,2,lunch,0
6830,2412,393.21,2,lunch,0
6831,2238,538.22,2,dinner,0
6832,1430,336.28,2,dinner,0
6833,2678,394.23,3,lunch,0
6834,2532,369.25,1,lunch,1
6835,1622,355.45,1,dinner,1
6836,2187,504.46,2,dinner,0
6837,249,537.89,3,dinner,0
6838,770,496.81,3,dinner,1
6839,96,574.01,3,lunch,1
6840,2444,594.74,1,late,0
6841,1574,295.16,1,dinner,0
6842,1598,649.03,1,lunch,0
6843,2498,374.93,1,late,0
6844,698,572.46,2,dinner,1
6845,2954,355.52,1,dinner,0
6846,730,405.54,3,dinner,1
6847,1369,443.32,1,late,1
6848,1087,381.61,2,late,1
6849,458,339.9,1,dinner,0
6850,1362,359.04,2,late,0
6851,1641,321.85,1,late,0
6852,2719,348.8,2,lunch,0
6853,2930,559.31,2,lunch,0
6854,610,422.44,3,dinner,0
6855,772,596.0,2,dinner,1
6856,1844,597.19,1,lunch,1
6857,962,400.84,1,dinner,0
6858,2090,716.22,2,dinner,1
6859,2327,270.34,2,dinner,0
6860,954,458.97,3,lunch,0
6861,1956,508.23,2,late,0
6862,2872,355.43,2,lunch,0
6863,212,307.0,1,lunch,0
6864,1702,521.02,2,dinner,0
6865,630,628.66,2,dinner,1
6866,458,268.65,2,dinner,0
6867,1211,397.53,1,dinner,0
6868,2643,475.7,2,dinner,0
6869,2639,527.26,2,lunch,0
6870,2262,625.45,1,late,1
6871,377,260.95,2,dinner,0
6872,1135,564.33,1,late,1
6873,2096,591.93,2,late,0
6874,2680,441.74,1,dinner,1
6875,912,321.23,1,dinner,0
6876,2820,339.14,3,dinner,0
6877,486,420.08,2,dinner,1
6878,639,326.06,2,lunch,0
6879,1397,392.2,3,dinner,1
6880,739,403.49,2,dinner,0
6881,1884,303.53,3,dinner,0
6882,2508,584.59,1,lunch,0
6883,755,517.49,1,dinner,1
6884,1646,529.95,1,dinner,1
6885,178,270.78,2,lunch,1
6886,1169,518.98,2,dinner,0
6887,1396,416.18,1,late,1
6888,2155,386.49,2,dinner,0
6889,842,488.46,3,late,0
6890,1818,502.44,2,late,0
6891,1619,533.07,2,lunch,0
6892,736,296.98,2,late,0
6893,483,563.08,2,dinner,0
6894,1598,344.32,2,late,0
6895,1487,550.82,2,lunch,1
6896,786,352.01,1,dinner,0
6897,864,287.03,2,lunch,1
6898,189,421.25,1,late,0
6899,1780,415.85,2,dinner,0
6900,1896,458.86,1,lunch,0
6901,84,376.15,2,lunch,0
6902,2592,502.89,1,dinner,0
6903,778,564.58,2,dinner,0
6904,1715,353.29,2,dinner,0
6905,2683,543.88,2,late,0
6906,1905,486.44,1,dinner,0
6907,2484,493.88,1,dinner,1
6908,2076,619.23,2,lunch,1
6909,954,591.02,2,lunch,0
6910,1016,405.02,2,dinner,1
6911,2049,681.64,3,dinner,1
6912,1725,626.87,1,late,0
6913,1687,364.8,1,late,1
6914,1525,312.11,1,late,1
6915,627,416.26,2,late,1
6916,2201,482.5,1,lunch,0
6917,2613,476.37,3,dinner,0
6918,238,499.84,2,lunch,0
6919,1557,533.55,1,late,0
6920,622,294.67,1,dinner,1
6921,212,531.07,3,lunch,0
6922,942,499.49,2,lunch,1
6923,79,667.09,1,lunch,0
6924,500,594.97,1,lunch,0
6925,1288,578.65,1,late,0
6926,2941,525.4,1,lunch,0
6927,380,452.94,2,late,0
6928,757,606.54,3,dinner,1
6929,2044,470.76,3,dinner,0
6930,2496,361.78,1,lunch,0
6931,1931,456.34,1,lunch,0
6932,2013,540.07,1,dinner,1
6933,554,252.17,1,dinner,0
6934,974,397.52,2,dinner,0
6935,2023,281.39,1,dinner,0
6936,1140,442.39,2,dinner,0
6937,1763,354.54,2,late,0
6938,96,506.45,2,lunch,0
6939,1758,521.47,2,dinner,1
6940,1347,477.64,1,dinner,0
6941,1653,422.21,3,lunch,0
6942,2478,258.9,1,dinner,0
6943,595,466.42,2,lunch,1
6944,1121,430.91,1,dinner,1
6945,2793,494.98,2,lunch,1
6946,1191,501.33,3,lunch,0
6947,2036,342.74,1,late,1
6948,2106,292.95,1,lunch,0
6949,1687,406.25,1,dinner,1
6950,2357,450.91,2,lunch,1
6951,2099,237.23,1,dinner,0
6952,1168,493.57,2,dinner,0
6953,1713,371.24,2,dinner,0
6954,127,381.16,2,late,0
6955,1138,355.14,3,lunch,0
6956,1495,525.8,1,late,0
6957,1161,342.8,1,dinner,1
6958,71,481.67,3,lunch,1
6959,344,397.32,2,dinner,0
6960,2932,391.77,1,lunch,1
6961,1041,386.69,2,lunch,0
6962,2211,421.57,1,lunch,0
6963,2409,515.25,1,dinner,0
6964,2353,412.94,3,lunch,0
6965,2651,408.0,2,dinner,0
6966,728,567.0,2,dinner,0
6967,2729,411.23,1,late,0
6968,2270,555.44,1,lunch,0
6969,2297,417.67,1,dinner,0
6970,316,388.96,2,late,0
6971,421,278.97,2,lunch,0
6972,193,343.98,2,lunch,0
6973,1567,516.43,1,late,0
6974,62,636.94,2,lunch,1
6975,611,394.81,1,lunch,0
6976,2216,511.63,3,lunch,0
6977,1205,457.27,1,lunch,0
6978,1938,409.01,3,dinner,0
6979,676,370.51,2,dinner,1
6980,983,212.94,2,lunch,0
6981,1936,470.95,1,late,0
6982,1387,355.34,1,dinner,0
6983,2846,554.94,3,late,1
6984,2671,480.0,3,lunch,0
6985,2066,624.26,2,dinner,0
6986,1832,309.15,2,late,0
6987,1661,405.8,3,lunch,1
6988,1394,417.35,2,late,1
6989,113,553.17,1,dinner,0
6990,1640,378.27,2,lunch,0
6991,1882,353.29,1,dinner,0
6992,2732,407.15,2,dinner,0
6993,116,508.28,3,lunch,1
6994,202,486.06,3,dinner,1
6995,486,315.59,1,dinner,0
6996,2391,318.18,2,lunch,1
6997,61,362.8,2,dinner,1
6998,371,328.35,1,dinner,0
6999,820,617.36,1,late,1
7000,376,373.31,2,dinner,0
7001,2959,526.05,3,dinner,1
7002,1209,568.85,2,late,0
7003,1629,256.23,3,dinner,0
7004,2702,586.14,2,dinner,0
7005,2180,586.67,3,dinner,1
